160	11619282.15	3980839.03
161	11619106.67	3980827.33
162	11619060.13	3980822.50
163	11618653.87	3980821.23
164	11613862.23	3980894.72
165	11613863.75	3980827.08
166	11620188.90	3980805.46
167	11618877.79	3980820.47
168	11618864.44	3980820.47
169	11621730.80	3980792.49
170	11613502.88	3980798.34
171	11614408.49	3980809.53
172	11614649.20	3980825.04
173	11618695.45	3980806.99
174	11620164.87	3980768.59
175	11618886.57	3980756.38
176	11613521.19	3980753.33
177	11621356.20	3980729.42
178	11621659.85	3980774.43
179	11619116.97	3980730.44
180	11620139.31	3980727.64
181	11621112.06	3980683.14
182	11613531.88	3980702.97
183	11618920.14	3980690.00
184	11617249.68	3980692.55
185	11617191.70	3980724.08
186	11620119.86	3980682.88
187	11615905.76	3980676.02
188	11615797.42	3980677.03
189	11618933.11	3980669.66
190	11616135.41	3980673.98
191	11616226.20	3980673.22
192	11613540.27	3980647.53
193	11619125.37	3980627.44
194	11619125.75	3980622.86
195	11616328.81	3980671.18
196	11616330.34	3980624.90
197	11617409.90	3980606.08
198	11618982.32	3980600.23
199	11619131.47	3980574.54
200	11619005.20	3980567.17
201	11617597.20	3980518.09
202	11617654.80	3980491.13
203	11617607.12	3980377.45
204	11619908.91	3980309.55
205	11619897.46	3980275.98
206	11620132.83	3980222.83
207	11613607.79	3980218.25
208	11613607.79	3980180.87
209	11613607.79	3980090.33
210	11622214.13	3980012.77
211	11622160.72	3980017.34
212	11622281.27	3980017.34
213	11622046.66	3979991.66
214	11622024.54	3979986.57
215	11621947.48	3979962.16
216	11622305.68	3979946.39
217	11622337.34	3979845.43
218	11622337.34	3979842.63
219	11622041.70	3977926.38
220	11622038.65	3977883.40
221	11622399.52	3977881.62
222	11617074.20	3977173.36
223	11617042.16	3977173.87
224	11623669.43	3977237.19
225	11623578.64	3976930.49
226	11622283.94	3976299.03
227	11622288.89	3975885.01
228	11616501.62	3980668.89
229	11614793.40	3981852.72
230	11617560.20	3980703.74
231	11617631.53	3980856.58
232	11621710.21	3979894.51
233	11619797.13	3983159.38
234	11624619.29	3983231.61
235	11624477.39	3982924.65
236	11624385.07	3983006.54
237	11622337.34	3979657.75
238	11622227.10	3979637.65
239	11621944.81	3979599.51
240	11622039.41	3979522.71
241	11622043.99	3979515.33
242	11621242.14	3980373.13
243	11621257.02	3980351.51
244	11622216.42	3979636.13
245	11619459.53	3980850.22
246	11619490.81	3980852.25
247	11616277.31	3982697.80
248	11616135.79	3982805.63
249	11617388.92	3982740.78
250	11617392.73	3982694.24
251	11617398.07	3982628.89
252	11617404.94	3982568.36
253	11617435.84	3982411.70
254	11617266.46	3982380.42
255	11616652.30	3982368.47
256	11617457.96	3982345.58
257	11617481.61	3982260.13
258	11617482.76	3982253.01
259	11617382.81	3982310.49
260	11617485.43	3982196.30
261	11616946.79	3982072.45
262	11617052.46	3981966.15
263	11617139.05	3981891.63
264	11616588.59	3981888.58
265	11616553.50	3981875.10
266	11617159.65	3981870.78
267	11617217.64	3981829.58
268	11617238.24	3981815.08
269	11618456.27	3981794.48
270	11618227.01	3981752.27
271	11617146.68	3981741.33
272	11617397.31	3981716.16
273	11614705.66	3981690.47
274	11616228.10	3981675.97
275	11616123.58	3981692.25
276	11617496.87	3981722.01
277	11617483.14	3981661.99
278	11617699.05	3981654.36
279	11617721.94	3981661.48
280	11617604.06	3981642.41
281	11617525.86	3981633.50
282	11616493.99	3981617.23
283	11616488.65	3981576.79
284	11615992.74	3981527.20
285	11616825.87	3981444.04
286	11616920.85	3981519.57
287	11615621.19	3981397.50
288	11615730.29	3981595.36
289	11615529.25	3981465.40
290	11616392.90	3981267.29
291	11616379.93	3981250.25
292	11614458.47	3981233.72
293	11614369.96	3981247.71
294	11614515.30	3981224.57
295	11614577.10	3981214.40
296	11614621.35	3981207.28
297	11614667.51	3981199.65
298	11616444.40	3981182.35
299	11616545.10	3981254.83
300	11616432.19	3981157.18
301	11615197.37	3981113.43
302	11614843.37	3981170.65
303	11615216.45	3981110.64
304	11615853.50	3981207.02
305	11616048.05	3981102.24
306	11614369.96	3981103.26
307	11616275.41	3981041.46
308	11614368.06	3981037.39
309	11614423.37	3981037.65
310	11614440.16	3981037.14
311	11614577.87	3981026.20
312	11614621.73	3981021.37
313	11614628.60	3981020.86
314	11614738.08	3981009.17
315	11614902.88	3980984.50
316	11614140.70	3980972.04
317	11614995.19	3980966.19
318	11615090.56	3980935.16
319	11615665.44	3980918.88
320	11615533.83	3980864.72
321	11615666.20	3980864.72
322	11616577.53	3980778.25
323	11616666.79	3980756.12
324	11616724.40	3980745.19
325	11616777.80	3980734.00
326	11616805.27	3980727.90
327	11616848.37	3980715.94
328	11616907.88	3980696.36
329	11616958.62	3980670.17
330	11616983.80	3980657.96
331	11616556.17	3980653.38
332	11617035.68	3980643.97
333	11617050.93	3980640.16
334	11617137.53	3980617.01
335	11616939.93	3980581.16
336	11616563.80	3980549.37
337	11616936.87	3980521.39
338	11617320.25	3980529.02
339	11617340.09	3980514.02
340	11616938.02	3980493.42
341	11617389.30	3980484.77
342	11617491.15	3980431.87
343	11617560.58	3980397.54
344	11615871.43	3980128.73
345	11616051.10	3980140.69
346	11613373.18	3980097.45
347	11613312.53	3980098.47
348	11613405.23	3980096.69
349	11613481.52	3980093.64
350	11613544.46	3980091.86
351	11613591.77	3980090.84
352	11615328.22	3980082.70
353	11615541.84	3980107.12
354	11613943.48	3980085.25
355	11614097.21	3980081.94
356	11615560.91	3979942.58
357	11615570.83	3979859.92
358	11615574.65	3979821.27
359	11615060.42	3981758.63
360	11616568.76	3977450.31
361	11616562.65	3977673.85
362	11616288.38	3977400.72
363	11616576.00	3977433.78
364	11620062.64	3976397.96
365	11620322.04	3976393.64
366	11616940.69	3980152.38
367	11616904.45	3979519.14
368	11616585.92	3980148.82
369	11615712.36	3980856.83
370	11615785.22	3980858.61
371	11622078.32	3979259.24
372	11624802.02	3983283.23
373	11624709.70	3983268.23
374	11620406.72	3982943.47
375	11620467.76	3982964.32
376	11620355.99	3982934.57
377	11620656.20	3982037.86
378	11620662.69	3982074.23
379	11620547.10	3981523.90
380	11615999.22	3980859.38
381	11614761.73	3979630.03
382	11615095.52	3979905.45
383	11615152.36	3979952.24
384	11615999.22	3980675.76
385	11614291.38	3978211.47
386	11614348.22	3978290.56
387	11613928.99	3977308.65
388	11614261.25	3977376.81
389	11614303.21	3977722.42
390	11614332.58	3976432.04
391	11614209.75	3975610.10
392	11614274.98	3975590.77
393	11614261.25	3975402.07
394	11614274.22	3975425.72
395	11614719.39	3975706.74
396	11614814.76	3975709.79
397	11616452.03	3978189.34
398	11617797.09	3977983.60
399	11616193.77	3977332.05
400	11614474.11	3975678.51
401	11616354.75	3977512.36
402	11620726.78	3981372.83
403	11620378.11	3981005.61
404	11620438.39	3981152.60
405	11620476.53	3981241.86
406	11620598.98	3981193.29
407	11620648.57	3981228.13
408	11614377.59	3975576.02
409	11620787.81	3981374.36
410	11620766.45	3981528.98
411	11620837.02	3981060.79
412	11620801.54	3982668.30
413	11618569.18	3980767.31
414	11618432.62	3980677.29
415	11618143.46	3981203.46
416	11619726.18	3980865.22
417	11620544.43	3983279.93
418	11617361.45	3983072.66
419	11617369.08	3982979.84
420	11618601.61	3981287.89
421	11619564.82	3982747.14
422	11619631.20	3982596.33
423	11619344.33	3982770.79
424	11619284.82	3982823.69
425	11619454.57	3982722.47
426	11619366.07	3982703.65
427	11619286.35	3982677.71
428	11619296.65	3983302.56
429	11617476.27	3982007.09
430	11614223.10	3978636.93
431	11614300.54	3978636.17
432	11614396.29	3978644.82
433	11614613.34	3978648.89
434	11614654.92	3978687.03
435	11615181.35	3978867.09
436	11615330.51	3978754.93
437	11614473.72	3975399.27
438	11614732.74	3975453.44
439	11614881.13	3975713.35
440	11614520.26	3975645.96
441	11614355.85	3975697.33
442	11614410.40	3975702.92
443	11614389.80	3975756.84
444	11617028.43	3977118.17
445	11617037.20	3977112.07
446	11617082.21	3977113.60
447	11617094.04	3977160.64
448	11618470.00	3977225.49
449	11617526.63	3977681.73
450	11619051.36	3979045.61
451	11619128.42	3978957.11
452	11620828.63	3981911.98
453	11614210.89	3975432.84
454	11614182.28	3975529.99
455	11615691.76	3980115.76
456	11615686.04	3980261.48
457	11614739.23	3981187.69
458	11614691.16	3981196.34
459	11614197.54	3975569.92
460	11614179.99	3975498.71
461	11616579.06	3979729.21
462	11615531.16	3980257.16
463	11614757.54	3981184.64
464	11614724.73	3981241.35
465	11613207.63	3981251.02
466	11615650.56	3977758.53
467	11615839.77	3977744.29
468	11615878.30	3978001.15
469	11615585.33	3979724.38
470	11615439.22	3979720.56
471	11614913.94	3979140.73
472	11615651.32	3978523.00
473	11615626.14	3978910.06
474	11615607.45	3979206.85
475	11615283.58	3979179.89
476	11615127.56	3975728.10
477	11615002.82	3975719.96
478	11615007.02	3975548.04
479	11617242.81	3975210.57
480	11617525.48	3975136.57
481	11622035.98	3977818.30
482	11623199.08	3976846.57
483	11618546.30	3978220.88
484	11619009.78	3978760.78
485	11618770.22	3978863.27
486	11618927.00	3978796.39
487	11619310.76	3978756.46
488	11618774.80	3978541.82
489	11615089.80	3978858.44
490	11617414.09	3977550.76
491	11617089.46	3977676.90
492	11617029.95	3977585.09
493	11616933.82	3977737.94
494	11614480.21	3979537.46
495	11614579.39	3979108.43
496	11620961.00	3983302.82
497	11620949.17	3983204.40
498	11620843.89	3981754.05
499	11619319.53	3979967.24
500	11619345.47	3979710.90
501	11618889.24	3978941.85
502	11617716.60	3977893.83
503	11620961.38	3982373.56
504	11620925.90	3982182.82
505	11620538.71	3981305.44
506	11617098.24	3977182.77
507	11618705.75	3978822.84
508	11618392.18	3978570.30
509	11619244.00	3979334.77
510	11619346.24	3979703.78
511	11620410.92	3981203.21
512	11620331.19	3981173.20
513	11620834.35	3981849.92
514	11620967.10	3982433.32
515	11620963.67	3982390.59
516	11620980.83	3982592.26
517	11620954.13	3982722.98
518	11620958.71	3982705.94
519	11620940.40	3983164.72
520	11620918.27	3983064.02
521	11620602.42	3981328.33
522	11620676.42	3981275.18
523	11620742.03	3981365.71
524	11620403.67	3981087.24
525	11616624.83	3977403.51
526	11614312.74	3975603.99
527	11614318.47	3975489.81
528	11615034.48	3978914.90
529	11615061.19	3978883.87
530	11615040.21	3978851.32
531	11613979.72	3977819.06
532	11617008.97	3977176.67
533	11617017.36	3977150.47
534	11617126.08	3977111.31
535	11617100.52	3977139.03
536	11622816.85	3981548.06
537	11622798.54	3981504.57
538	11616656.49	3977388.76
539	11616630.17	3977410.38
540	11621996.69	3978465.27
541	11614414.22	3980078.63
542	11615179.44	3980939.74
543	11614373.78	3980815.63
544	11615546.04	3980547.59
545	11615681.46	3980548.86
546	11615176.39	3980547.08
547	11614389.04	3980517.32
548	11617418.67	3980149.08
549	11617420.96	3980180.87
550	11617381.67	3980162.56
551	11617461.78	3980191.55
552	11617502.98	3980203.25
553	11617486.19	3980168.41
554	11617485.81	3980158.23
555	11617431.64	3980138.40
556	11617469.79	3980139.16
557	11617445.37	3980110.17
558	11620320.89	3981183.12
559	11620190.81	3981147.26
560	11617762.37	3980157.22
561	11617534.64	3983089.19
562	11617594.91	3982888.03
563	11617736.05	3982402.80
564	11614077.00	3980918.38
565	11624209.21	3983307.39
566	11624170.68	3983233.64
567	11624238.20	3983151.50
568	11623783.49	3983316.29
569	11624290.85	3983083.09
570	11623611.07	3983307.14
571	11624163.82	3983169.56
572	11620486.07	3981124.88
573	11620595.17	3981181.08
574	11613516.24	3981057.74
575	11613565.44	3980944.57
576	11614229.58	3979457.86
577	11614281.08	3979032.39
578	11616529.85	3981338.25
579	11616587.07	3981283.06
580	11617794.04	3982210.80
581	11618103.03	3981751.51
582	11617638.40	3979892.48
583	11618371.96	3978552.75
584	11620969.77	3980315.91
585	11621097.56	3979676.31
586	11621644.21	3978021.75
587	11621672.82	3977814.74
588	11621887.59	3976445.77
589	11622245.79	3976523.34
590	11622665.02	3980803.17
591	11622670.75	3981174.98
592	11622607.80	3980051.68
593	11622662.35	3979655.20
594	11622711.56	3979288.74
595	11622874.83	3981611.89
596	11623052.60	3981665.55
597	11623283.00	3981691.49
598	11623077.77	3981954.96
599	11614360.43	3978191.63
600	11614321.14	3978203.07
601	11614393.23	3977995.05
602	11616000.75	3975772.60
603	11615467.45	3975744.37
604	11617165.37	3975237.78
605	11617176.06	3975536.09
606	11618299.48	3975246.94
607	11618370.82	3975423.69
608	11614126.21	3979437.76
609	11614083.48	3979574.08
610	11621723.56	3977492.01
611	11622050.09	3977499.64
612	11622500.23	3977004.50
613	11622505.95	3976613.87
614	11615219.12	3980007.17
615	11615900.42	3981013.74
616	11615914.54	3981012.22
617	11615993.50	3980992.64
618	11616276.55	3981032.82
619	11620912.17	3980651.86
620	11618719.86	3976497.40
621	11618999.10	3976982.63
622	11619003.30	3976980.59
623	11618708.04	3976502.23
624	11618989.56	3976986.95
625	11618984.99	3976989.24
626	11619322.97	3977545.17
627	11619515.99	3977879.33
628	11619329.07	3977542.37
629	11619313.05	3977550.00
630	11619306.95	3977552.80
631	11616567.61	3975871.79
632	11616247.94	3976110.84
633	11617031.48	3976024.12
634	11619220.73	3976411.18
635	11615572.74	3975156.15
636	11615576.17	3975145.98
637	11616878.13	3976913.71
638	11616476.44	3976434.58
639	11616239.17	3976116.43
640	11616012.19	3975770.82
641	11615726.09	3975352.99
642	11620090.87	3981120.05
643	11620119.86	3981128.69
644	11618394.85	3980961.86
645	11622749.71	3978858.69
646	11622937.77	3976764.17
647	11622999.95	3976785.79
648	11623114.01	3976822.41
649	11623378.75	3976470.69
650	11623340.99	3976385.75
651	11622481.16	3976605.22
652	11622497.94	3976302.59
653	11620347.60	3976393.64
654	11620419.31	3976394.65
655	11620567.32	3976396.69
656	11621016.69	3976408.64
657	11621350.10	3976417.29
658	11621798.32	3977013.40
659	11619503.78	3977882.64
660	11619060.90	3977753.96
661	11619058.23	3977885.18
662	11618521.88	3977305.35
663	11621149.06	3979517.36
664	11621217.73	3979338.07
665	11621291.73	3979153.19
666	11621478.27	3978682.45
667	11618381.50	3979307.05
668	11618278.12	3979384.87
669	11618100.74	3979518.89
670	11618550.87	3979182.94
671	11618558.50	3979503.38
672	11618495.18	3979512.02
673	11618273.93	3979554.49
674	11619131.47	3979350.54
675	11618697.74	3979469.05
676	11619021.99	3981973.01
677	11618783.19	3981920.37
678	11619831.09	3983269.25
679	11619824.22	3983248.14
680	11620000.84	3983052.57
681	11614812.47	3980877.18
682	11615175.63	3980782.06
683	11615175.63	3980479.94
684	11614846.04	3980478.41
685	11614431.00	3980078.13
686	11614891.82	3980238.34
687	11615178.30	3980380.50
688	11615540.31	3980399.32
689	11615684.13	3980395.00
690	11615860.75	3980390.42
691	11616048.05	3980390.42
692	11616255.57	3980388.64
693	11615998.46	3980579.63
694	11615998.46	3980555.47
695	11616135.41	3980581.16
696	11616566.85	3980475.62
697	11616135.79	3980553.94
698	11618549.35	3983264.92
699	11618632.51	3983043.42
700	11616625.60	3980979.41
701	11616677.86	3981032.05
702	11616662.98	3981109.11
703	11616651.54	3981194.56
704	11617873.38	3979673.26
705	11617900.85	3979676.56
706	11619274.14	3979424.79
707	11619810.49	3983203.38
708	11621047.21	3981062.57
709	11620839.31	3981049.09
710	11621047.21	3981051.38
711	11619445.80	3980294.55
712	11619867.32	3980197.40
713	11614250.18	3975373.59
714	11614224.24	3975375.62
715	11615007.78	3975251.77
716	11615750.50	3975350.95
717	11616777.42	3975700.89
718	11617032.62	3975295.00
719	11616971.59	3975571.70
720	11617068.10	3975279.74
721	11620196.91	3975704.96
722	11620071.41	3976351.17
723	11619821.93	3976351.17
724	11621607.97	3976720.17
725	11621714.02	3976507.57
726	11621676.64	3976504.52
727	11621721.27	3976426.95
728	11622254.94	3976469.42
729	11621913.53	3975803.63
730	11622020.34	3975435.13
731	11621855.55	3975895.44
732	11621641.16	3975855.76
733	11622275.54	3975504.05
734	11620463.56	3981269.33
735	11624289.32	3983295.19
736	11615153.50	3981719.97
737	11615345.38	3981719.72
738	11615801.62	3981849.92
739	11615795.14	3981856.79
740	11615731.81	3982152.56
741	11616107.18	3981691.49
742	11615998.08	3981741.08
743	11615670.39	3981362.66
744	11617191.70	3980600.23
745	11619509.12	3980437.72
746	11616237.64	3978155.77
747	11616434.10	3978264.87
748	11620251.46	3975160.73
749	11621798.32	3975383.00
750	11621516.04	3975300.85
751	11620252.61	3975153.10
752	11621520.23	3975293.48
753	11621800.99	3975375.87
754	11623567.20	3976909.89
755	11624333.95	3976969.91
756	11624053.96	3983333.33
757	11620557.79	3983333.33
758	11619853.21	3983333.33
759	11615496.83	3983333.33
760	11621199.80	3983333.33
761	11621215.06	3983333.33
762	11625000.00	3982477.06
763	11617340.47	3983333.33
764	11620959.85	3983333.33
765	11617459.11	3983333.33
766	11615767.67	3983333.33
767	11623711.78	3983333.33
768	11625000.00	3982693.48
769	11623583.60	3983333.33
770	11623595.43	3983333.33
771	11623744.96	3983333.33
772	11625000.00	3982715.10
773	11622360.61	3983333.33
774	11625000.00	3976969.15
775	11618398.67	3983333.33
776	11618973.54	3983333.33
777	11624272.92	3983333.33
778	11612865.83	3982809.45
779	11612609.86	3983298.24
780	11613029.48	3982573.70
781	11612965.39	3982287.09
782	11612946.32	3982028.96
783	11612954.71	3981424.20
784	11612636.18	3980865.22
785	11612519.45	3980370.08
786	11613083.65	3977142.08
787	11612549.59	3977037.05
788	11612955.86	3980980.68
789	11612959.29	3980994.92
790	11612977.60	3980990.09
791	11612955.09	3981312.05
792	11612726.21	3983333.33
793	11612607.57	3983333.33
794	11612500.00	3983275.86
795	11612500.00	3982050.83
796	11612500.00	3980846.66
797	11612500.00	3979302.22
798	11613113.78	3979258.98
799	11612500.00	3977034.51
800	11618424.22	3975073.75
801	11618330.76	3975065.61
802	11617977.14	3975071.46
803	11619171.52	3975062.05
804	11619774.25	3975100.45
805	11619775.77	3975092.82
806	11618445.97	3975000.00
807	11622739.03	3975068.66
808	11622778.70	3975000.00
809	11622071.84	3975000.00
810	11622071.08	3975010.43
811	11616915.51	3975062.05
812	11616869.35	3975000.00
813	11613843.92	3975000.00
814	11613843.92	3975012.21
815	11612766.27	3980150.86
816	11613189.32	3977164.46
817	11617535.40	3975000.00
818	11620271.68	3975000.00
819	11613491.82	3975000.00
820	11613522.72	3975000.00
821	11615008.54	3975000.00
822	11615489.96	3975000.00
823	11614211.27	3975000.00
824	11614196.40	3975000.00
825	11615345.38	3975000.00
826	11615325.16	3975000.00
827	11626544.57	3979173.28
828	11626546.86	3979154.21
829	11627837.37	3977725.73
830	11628207.78	3977326.46
831	11628834.92	3976682.03
832	11629213.71	3976267.75
833	11629691.70	3975380.71
834	11629069.90	3975303.14
835	11628458.02	3975257.11
836	11628147.89	3975234.73
837	11627839.28	3975213.88
838	11627233.89	3975172.17
839	11627088.93	3975161.49
840	11634513.47	3979645.28
841	11634518.81	3979672.50
842	11635277.94	3979141.24
843	11635149.38	3979012.55
844	11636684.42	3975772.60
845	11636724.09	3975642.65
846	11636808.78	3975367.48
847	11636829.38	3975296.27
848	11633882.14	3982001.75
849	11633895.11	3982028.71
850	11633868.41	3981975.05
851	11633500.67	3980857.85
852	11633506.39	3980920.16
853	11633499.53	3980838.27
854	11633494.95	3980778.76
855	11633493.42	3980752.05
856	11633490.37	3980711.87
857	11633488.08	3980678.30
858	11633483.51	3980607.10
859	11633480.45	3980572.00
860	11633477.40	3980525.46
861	11634038.54	3980199.94
862	11634004.21	3979912.57
863	11634111.40	3979909.52
864	11634194.56	3979905.19
865	11634260.56	3979906.72
866	11634347.53	3979897.82
867	11635091.02	3979880.27
868	11635123.83	3980093.64
869	11632028.96	3983215.33
870	11632029.72	3983323.67
871	11632421.49	3982982.13
872	11632409.67	3982766.22
873	11632400.89	3982566.83
874	11632385.64	3982239.53
875	11632385.25	3982219.70
876	11634655.38	3982223.77
877	11634679.03	3982218.42
878	11632384.87	3982208.00
879	11634773.64	3982196.04
880	11634790.04	3982192.23
881	11634896.85	3982165.02
882	11634940.34	3982153.57
883	11635026.93	3982124.84
884	11635840.99	3982072.96
885	11635840.23	3982035.57
886	11635245.51	3982051.09
887	11635297.39	3982032.27
888	11635488.51	3981963.86
889	11635528.56	3981949.36
890	11635544.59	3981958.01
891	11635636.14	3981911.21
892	11636269.00	3981680.04
893	11636164.47	3981718.95
894	11636332.70	3981590.02
895	11636360.93	3981557.97
896	11632359.70	3981705.98
897	11632355.12	3981547.04
898	11637029.65	3981410.22
899	11636838.53	3981407.67
900	11636711.88	3981406.40
901	11636589.43	3981406.15
902	11636550.14	3981403.10
903	11636539.84	3981410.73
904	11632351.30	3981385.80
905	11632346.34	3981262.46
906	11636782.84	3981207.53
907	11636801.15	3981192.27
908	11632342.15	3981183.62
909	11632340.24	3981102.50
910	11632337.19	3981065.11
911	11632338.33	3981028.49
912	11632338.33	3981003.82
913	11632220.46	3980941.52
914	11632115.55	3980946.60
915	11632337.19	3980936.18
916	11632336.43	3980872.60
917	11637418.37	3980701.96
918	11637242.89	3980841.06
919	11636583.71	3980727.13
920	11636601.26	3980639.14
921	11636607.36	3980594.38
922	11636611.56	3980562.59
923	11636907.20	3980168.66
924	11636947.63	3980170.69
925	11636758.80	3980159.00
926	11636676.41	3980155.69
927	11635049.06	3979614.00
928	11635424.80	3979585.52
929	11637487.03	3979598.74
930	11637344.36	3979567.21
931	11632332.99	3980813.85
932	11632326.13	3980547.08
933	11632318.88	3980364.74
934	11632315.44	3980182.14
935	11632304.00	3980066.43
936	11636035.92	3981766.51
937	11635838.32	3981845.09
938	11636990.74	3982138.06
939	11636993.79	3982054.90
940	11636994.55	3982032.01
941	11637000.66	3981927.49
942	11637005.23	3981844.33
943	11637015.15	3981705.47
944	11637025.83	3981523.90
945	11637029.65	3981468.20
946	11632706.07	3983295.19
947	11632740.78	3983321.38
948	11633836.36	3983233.90
949	11633818.05	3983210.50
950	11633798.22	3983179.98
951	11632571.03	3983177.44
952	11632852.55	3982201.13
953	11632979.20	3982348.89
954	11632839.20	3982177.73
955	11632851.41	3982198.08
956	11632827.76	3982159.68
957	11632810.21	3982131.20
958	11632798.77	3982114.16
959	11632788.85	3982095.85
960	11632771.68	3982067.87
961	11632716.75	3981971.74
962	11632658.77	3981867.73
963	11630743.79	3981466.42
964	11630707.55	3981433.61
965	11630640.79	3981366.48
966	11630637.36	3981361.13
967	11630627.82	3981351.98
968	11630572.89	3981296.28
969	11630558.40	3981277.72
970	11630543.90	3981257.38
971	11630503.46	3981199.14
972	11630469.89	3981158.96
973	11630414.58	3981106.82
974	11630405.43	3981097.41
975	11630345.92	3981033.58
976	11630318.45	3981004.33
977	11630307.77	3980991.62
978	11630269.24	3980943.55
979	11630220.41	3980884.81
980	11630067.06	3980698.39
981	11630247.12	3980190.28
982	11630259.32	3980165.35
983	11630268.10	3980141.45
984	11630277.63	3980115.00
985	11630286.41	3980094.66
986	11630308.53	3980014.80
987	11630361.18	3979848.73
988	11630373.00	3979815.17
989	11630400.85	3979710.39
990	11630403.52	3979683.94
991	11630403.14	3979647.57
992	11630401.99	3979584.76
993	11630474.09	3979362.49
994	11628280.26	3983181.51
995	11627997.59	3983157.09
996	11628596.50	3983046.72
997	11628307.72	3982994.08
998	11627064.90	3982971.45
999	11627062.61	3983017.22
